          12274   1    L1Cache      L1_Replacement     IM>IM     [0x13c0, line 0x13c0] 
          12275   1    L1Cache      L1_Replacement     IM>IM     [0x13c0, line 0x13c0] 
          12275   1    L1Cache      L1_Replacement     IM>IM     [0x13c0, line 0x13c0] 
          12275   1    L1Cache      L1_Replacement     IM>IM     [0x13c0, line 0x13c0] 
          12275   1    L1Cache      L1_Replacement     IM>IM     [0x13c0, line 0x13c0] 
          12276   1    L1Cache      L1_Replacement     IM>IM     [0x13c0, line 0x13c0] 
          12276   1    L1Cache      L1_Replacement     IM>IM     [0x13c0, line 0x13c0] 
          12276   1    L1Cache      L1_Replacement     IM>IM     [0x13c0, line 0x13c0] 
          12278 core  1        Seq                Done       >       [0x13e9, line 0x13c0] 2527 cycles
          12278   1    L1Cache       Data_all_Acks     IM>M      [0x13c0, line 0x13c0] 
          12278   1    L1Cache      L1_Replacement      M>M_I    [0x17c0, line 0x17c0] 
          12278   1    L1Cache               Store     NP>IM     [0x5cc0, line 0x5cc0] 
          12278   1    L1Cache      L1_Replacement      M>M_I    [0x13c0, line 0x13c0] 
          12279   1    L1Cache               Store     NP>IM     [0x440, line 0x440] 
          12279   1    L1Cache      L1_Replacement     IM>IM     [0x5cc0, line 0x5cc0] 
          12279   1    L1Cache      L1_Replacement     IM>IM     [0x5cc0, line 0x5cc0] 
          12279   1    L1Cache      L1_Replacement     IM>IM     [0x5cc0, line 0x5cc0] 
          12280   1    L1Cache      L1_Replacement     IM>IM     [0x5cc0, line 0x5cc0] 
          12280   1    L1Cache      L1_Replacement     IM>IM     [0x5cc0, line 0x5cc0] 
          12280   1    L1Cache      L1_Replacement     IM>IM     [0x5cc0, line 0x5cc0] 
          12280   1    L1Cache      L1_Replacement     IM>IM     [0x5cc0, line 0x5cc0] 
          12280   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x17c0, line 0x17c0] 
          12280   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x17c0, line 0x17c0] 
          12280   0    L2Cache         L1_PUTX_old     NP>NP     [0x30c0, line 0x30c0] 
          12280   0    L2Cache             L1_GETX     NP>IM     [0x60c0, line 0x60c0] 
          12281   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x13c0, line 0x13c0] 
          12281   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x13c0, line 0x13c0] 
          12281   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x13c0, line 0x13c0] 
          12281   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x13c0, line 0x13c0] 
          12281   1    L1Cache      L1_Replacement     IM>IM     [0x5cc0, line 0x5cc0] 
          12281   1    L1Cache      L1_Replacement     IM>IM     [0x5cc0, line 0x5cc0] 
          12281   1    L1Cache      L1_Replacement     IM>IM     [0x5cc0, line 0x5cc0] 
          12281   1    L1Cache      L1_Replacement     IM>IM     [0x5cc0, line 0x5cc0] 
          12282   1    L1Cache      L1_Replacement     IM>IM     [0x5cc0, line 0x5cc0] 
          12282   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x13c0, line 0x13c0] 
          12282   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x13c0, line 0x13c0] 
          12282   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x13c0, line 0x13c0] 
          12282   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x13c0, line 0x13c0] 
          12283   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x13c0, line 0x13c0] 
          12283   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x13c0, line 0x13c0] 
          12285   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x13c0, line 0x13c0] 
          12285   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x13c0, line 0x13c0] 
          12285   0    L2Cache         L1_PUTX_old     NP>NP     [0x5fc0, line 0x5fc0] 
          12285   0    L2Cache             L1_GETX     NP>IM     [0x3c0, line 0x3c0] 
          12286   0    L2CacheL2_Replacement_clean     IM>IM     [0x60c0, line 0x60c0] 
          12286   0    L2CacheL2_Replacement_clean     IM>IM     [0x60c0, line 0x60c0] 
          12286   0    L2CacheL2_Replacement_clean     IM>IM     [0x60c0, line 0x60c0] 
          12286   0    L2CacheL2_Replacement_clean     IM>IM     [0x60c0, line 0x60c0] 
          12287   0    L2CacheL2_Replacement_clean     IM>IM     [0x60c0, line 0x60c0] 
          12287   0    L2CacheL2_Replacement_clean     IM>IM     [0x60c0, line 0x60c0] 
          12287   0    L2CacheL2_Replacement_clean     IM>IM     [0x60c0, line 0x60c0] 
          12287   0    L2CacheL2_Replacement_clean     IM>IM     [0x60c0, line 0x60c0] 
          12287   1    L1Cache                 Inv    M_I>SINK_WB_ACK [0x17c0, line 0x17c0] 
          12287   2    L1Cache              WB_Ack SINK_WB_ACK>I      [0x30c0, line 0x30c0] 
          12288   0  Directory               Fetch      I>IM     [0x60c0, line 0x60c0] 
          12288   0    L2CacheL2_Replacement_clean     IM>IM     [0x60c0, line 0x60c0] 
          12290   0    L2CacheL2_Replacement_clean     IM>IM     [0x60c0, line 0x60c0] 
          12291   0    L2CacheL2_Replacement_clean     IM>IM     [0x60c0, line 0x60c0] 
          12292   1    L1Cache                 Inv    M_I>SINK_WB_ACK [0x13c0, line 0x13c0] 
          12292   2    L1Cache              WB_Ack SINK_WB_ACK>I      [0x5fc0, line 0x5fc0] 
          12293   0  Directory               Fetch      I>IM     [0x3c0, line 0x3c0] 
          12295   0    L2Cache             WB_Data  MCT_I>M_I    [0x17c0, line 0x17c0] 
          12300   0    L2Cache             WB_Data  MCT_I>M_I    [0x13c0, line 0x13c0] 
          12301   3        Seq               Begin       >       [0x44ea, line 0x44c0] ST PC 196 0xc4
          12302   3    L1Cache      L1_Replacement     IM>IM     [0x51c0, line 0x51c0] 
          12303   0  Directory                Data      M>MI     [0x17c0, line 0x17c0] 
          12304   0    L2Cache             L1_GETX      M>MT_MB  [0x440, line 0x440] 
          12305   0  Directory         Memory_Data     IM>M      [0x3c0, line 0x3c0] 
          12308   0  Directory                Data      M>MI     [0x13c0, line 0x13c0] 
          12312   0    L2Cache            Mem_Data     IM>MT_MB  [0x3c0, line 0x3c0] 
          12312 core  1        Seq                Done       >       [0x454, line 0x440] 2301 cycles
          12312   1    L1Cache       Data_all_Acks     IM>M      [0x440, line 0x440] 
          12315   0  Directory          Memory_Ack     MI>I      [0x17c0, line 0x17c0] 
          12319   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x440, line 0x440] 
          12319 core  2        Seq                Done       >       [0x3e9, line 0x3c0] 2278 cycles
          12319   2    L1Cache       Data_all_Acks     IM>M      [0x3c0, line 0x3c0] 
          12320   0  Directory          Memory_Ack     MI>I      [0x13c0, line 0x13c0] 
          12322   0    L2Cache             Mem_Ack    M_I>NP     [0x17c0, line 0x17c0] 
          12326   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x3c0, line 0x3c0] 
          12327   0    L2Cache             Mem_Ack    M_I>NP     [0x13c0, line 0x13c0] 
          12331   0        Seq               Begin       >       [0x42ec, line 0x42c0] ST PC 293 0x125
          12332   0    L1Cache      L1_Replacement     IM>IM     [0x40c0, line 0x40c0] 
          12335   0  Directory         Memory_Data     IM>M      [0x60c0, line 0x60c0] 
          12341   1        Seq               Begin       >       [0x2fec, line 0x2fc0] IFETCH PC 274 0x112
          12342   1    L1Cache              Ifetch     NP>IS     [0x2fc0, line 0x2fc0] 
          12342   0    L2Cache            Mem_Data     IM>MT_MB  [0x60c0, line 0x60c0] 
          12349 core  2        Seq                Done       >       [0x60e9, line 0x60c0] 2488 cycles
          12349   2    L1Cache       Data_all_Acks     IM>M      [0x60c0, line 0x60c0] 
          12349   2    L1Cache      L1_Replacement      M>M_I    [0x3c0, line 0x3c0] 
          12349   2    L1Cache               Store     NP>IM     [0x43c0, line 0x43c0] 
          12349   2    L1Cache      L1_Replacement      M>M_I    [0x60c0, line 0x60c0] 
          12350   2    L1Cache               Store     NP>IM     [0x18c0, line 0x18c0] 
          12350   2    L1Cache      L1_Replacement     IM>IM     [0x43c0, line 0x43c0] 
          12350   2    L1Cache      L1_Replacement     IM>IM     [0x43c0, line 0x43c0] 
          12350   2    L1Cache      L1_Replacement     IM>IM     [0x43c0, line 0x43c0] 
          12350   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x60c0, line 0x60c0] 
          12351   2    L1Cache      L1_Replacement     IM>IM     [0x43c0, line 0x43c0] 
          12351   2    L1Cache      L1_Replacement     IM>IM     [0x43c0, line 0x43c0] 
          12351   2    L1Cache      L1_Replacement     IM>IM     [0x43c0, line 0x43c0] 
          12351   2    L1Cache      L1_Replacement     IM>IM     [0x43c0, line 0x43c0] 
          12352   2    L1Cache      L1_Replacement     IM>IM     [0x43c0, line 0x43c0] 
          12352   2    L1Cache      L1_Replacement     IM>IM     [0x43c0, line 0x43c0] 
          12352   2    L1Cache      L1_Replacement     IM>IM     [0x43c0, line 0x43c0] 
          12352   2    L1Cache      L1_Replacement     IM>IM     [0x43c0, line 0x43c0] 
          12353   2    L1Cache      L1_Replacement     IM>IM     [0x43c0, line 0x43c0] 
          12356   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x60c0, line 0x60c0] 
          12356   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x60c0, line 0x60c0] 
          12356   0    L2Cache         L1_PUTX_old     NP>NP     [0x18c0, line 0x18c0] 
          12356   0    L2Cache             L1_GETX     NP>IM     [0x40c0, line 0x40c0] 
          12357   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x3c0, line 0x3c0] 
          12357   0    L2Cache         L1_PUTX_old     NP>NP     [0x27c0, line 0x27c0] 
          12357   0    L2Cache             L1_GETX     NP>IM     [0x4cc0, line 0x4cc0] 
          12357   0    L2CacheL2_Replacement_clean     IM>IM     [0x40c0, line 0x40c0] 
          12358   0    L2CacheL2_Replacement_clean     IM>IM     [0x40c0, line 0x40c0] 
          12358   0    L2CacheL2_Replacement_clean     IM>IM     [0x40c0, line 0x40c0] 
          12358   0    L2CacheL2_Replacement_clean     IM>IM     [0x40c0, line 0x40c0] 
          12358   0    L2CacheL2_Replacement_clean     IM>IM     [0x40c0, line 0x40c0] 
          12359   0    L2CacheL2_Replacement_clean     IM>IM     [0x40c0, line 0x40c0] 
          12359   0    L2CacheL2_Replacement_clean     IM>IM     [0x40c0, line 0x40c0] 
          12359   0    L2CacheL2_Replacement_clean     IM>IM     [0x40c0, line 0x40c0] 
          12359   0    L2CacheL2_Replacement_clean     IM>IM     [0x40c0, line 0x40c0] 
          12361   0    L2CacheL2_Replacement_clean     IM>IM     [0x40c0, line 0x40c0] 
          12361   1        Seq               Begin       >       [0x30e9, line 0x30c0] ST PC 176 0xb0
          12362   1    L1Cache      L1_Replacement     IM>IM     [0x5cc0, line 0x5cc0] 
          12362   0    L2CacheL2_Replacement_clean     IM>IM     [0x40c0, line 0x40c0] 
          12363   2    L1Cache                 Inv    M_I>SINK_WB_ACK [0x60c0, line 0x60c0] 
          12363   0    L1Cache              WB_Ack SINK_WB_ACK>I      [0x18c0, line 0x18c0] 
          12364   2    L1Cache                 Inv    M_I>SINK_WB_ACK [0x3c0, line 0x3c0] 
          12364   0    L1Cache              WB_Ack SINK_WB_ACK>I      [0x27c0, line 0x27c0] 
          12365   0  Directory               Fetch      I>IM     [0x40c0, line 0x40c0] 
          12365   0  Directory               Fetch      I>IM     [0x4cc0, line 0x4cc0] 
          12366   0    L2CacheL2_Replacement_clean     IM>IM     [0x40c0, line 0x40c0] 
          12371   0    L2Cache             WB_Data  MCT_I>M_I    [0x60c0, line 0x60c0] 
          12371   0        Seq               Begin       >       [0x11e8, line 0x11c0] ST PC 145 0x91
          12372   0    L1Cache      L1_Replacement     IM>IM     [0x40c0, line 0x40c0] 
          12375   0    L2Cache             WB_Data  MCT_I>M_I    [0x3c0, line 0x3c0] 
          12379   0  Directory                Data      M>MI     [0x60c0, line 0x60c0] 
          12383   0  Directory                Data      M>MI     [0x3c0, line 0x3c0] 
          12391   0  Directory          Memory_Ack     MI>I      [0x60c0, line 0x60c0] 
          12395   0  Directory          Memory_Ack     MI>I      [0x3c0, line 0x3c0] 
          12398   0    L2Cache             Mem_Ack    M_I>NP     [0x60c0, line 0x60c0] 
          12401   2        Seq               Begin       >       [0x10ef, line 0x10c0] ST PC 243 0xf3
          12402   2    L1Cache      L1_Replacement     IM>IM     [0x43c0, line 0x43c0] 
          12402   0    L2Cache             Mem_Ack    M_I>NP     [0x3c0, line 0x3c0] 
          12406   0  Directory         Memory_Data     IM>M      [0x40c0, line 0x40c0] 
          12411   0  Directory         Memory_Data     IM>M      [0x4cc0, line 0x4cc0] 
          12413   0    L2Cache            Mem_Data     IM>MT_MB  [0x40c0, line 0x40c0] 
          12418   0    L2Cache            Mem_Data     IM>MT_MB  [0x4cc0, line 0x4cc0] 
          12420 core  0        Seq                Done       >       [0x40e8, line 0x40c0] 2739 cycles
          12420   0    L1Cache       Data_all_Acks     IM>M      [0x40c0, line 0x40c0] 
          12420   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          12420   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          12420   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          12421   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          12421   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          12421   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          12421   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          12421   1        Seq               Begin       >       [0x40e, line 0x400] ST PC 109 0x6d
          12422 core  1        Seq                Done       >       [0x40e, line 0x400] 1 cycles
          12422   1    L1Cache               Store      M>M      [0x400, line 0x400] 
          12422   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          12422   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          12422   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          12422   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          12423   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          12423   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          12423   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          12425 core  0        Seq                Done       >       [0x4cea, line 0x4cc0] 2714 cycles
          12425   0    L1Cache       Data_all_Acks     IM>M      [0x4cc0, line 0x4cc0] 
          12425   0    L1Cache      L1_Replacement      M>M_I    [0x40c0, line 0x40c0] 
          12425   0    L1Cache               Store     NP>IM     [0x47c0, line 0x47c0] 
          12425   0    L1Cache      L1_Replacement      M>M_I    [0x4cc0, line 0x4cc0] 
          12426   0    L1Cache               Store     NP>IM     [0x1dc0, line 0x1dc0] 
          12426   0    L1Cache      L1_Replacement     IM>IM     [0x47c0, line 0x47c0] 
          12426   0    L1Cache      L1_Replacement     IM>IM     [0x47c0, line 0x47c0] 
          12426   0    L1Cache      L1_Replacement     IM>IM     [0x47c0, line 0x47c0] 
          12427   0    L1Cache      L1_Replacement     IM>IM     [0x47c0, line 0x47c0] 
          12427   0    L1Cache      L1_Replacement     IM>IM     [0x47c0, line 0x47c0] 
          12427   0    L1Cache      L1_Replacement     IM>IM     [0x47c0, line 0x47c0] 
          12427   0    L1Cache      L1_Replacement     IM>IM     [0x47c0, line 0x47c0] 
          12427   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x40c0, line 0x40c0] 
          12427   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x40c0, line 0x40c0] 
          12427   0    L2Cache         L1_PUTX_old     NP>NP     [0x19c0, line 0x19c0] 
          12427   0    L2Cache             L1_GETX     NP>IM     [0x51c0, line 0x51c0] 
          12428   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x4cc0, line 0x4cc0] 
          12428   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x4cc0, line 0x4cc0] 
          12428   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x4cc0, line 0x4cc0] 
          12428   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x4cc0, line 0x4cc0] 
